,Unnamed: 0,Unnamed: 0.1,address,categories,city,name,postalCode,province,reviews.rating,reviews.text,reviews.username
108,108,108,716 21st St,Hotels,Virginia Beach,Ambassadors Inn and Suites,23451,VA,1.0,"i would not stay at the ambassador suite gain. We only stayed because most of the other hotels we booked. when we got there the face sink had dirt in it and there was alot of soap builtup and the vanity counter was dirty with hairs i called hotel.com to leave because i didn't feel comfortable staying there, i waited on the line and hotel.com told me that the hotel says they would have to charge me for two nights stay if we choose to leave. I would definately not dear to stay at this again.",A Traveler
109,109,109,716 21st St,Hotels,Virginia Beach,Ambassadors Inn and Suites,23451,VA,1.0,It was scary. Dirty seems like a motel where people live. Their where drunks and smell like urine I only stayed one night although I reserve it for two. My kids where scared my mom and myself took shifts on sleeping and I still didn't sleep,A Traveler
110,110,110,716 21st St,Hotels,Virginia Beach,Ambassadors Inn and Suites,23451,VA,4.0,"Our room was very clean.... a little out dated. We stayed in room 121 The king bed was not very comfortable. The hotel is 5 bocks from beach,but it is in a very nice and quite location. The gentleman that checked us in was very nice.Our TV remote did not work and he was quick to get us a replacement.",Barbara
111,111,111,716 21st St,Hotels,Virginia Beach,Ambassadors Inn and Suites,23451,VA,3.0,Room was clean. No body towel. Have to call for it after got out of the shower.,s
112,112,112,716 21st St,Hotels,Virginia Beach,Ambassadors Inn and Suites,23451,VA,3.0,check in was easy. parking lot was well lit. grounds were well maintained. I missed having a coffee maker in the room. My door wouldnt latch shut unless the deadbolt was used. I appreciate a clean motel that is pet friendly.,phyllis
113,113,113,716 21st St,Hotels,Virginia Beach,Ambassadors Inn and Suites,23451,VA,5.0,The Hotel is in a great location. Right across from the Convention Ctr. and near Virginia Beach. Ample parking and a great swimming pool.,A Traveler
114,114,114,18980 Upper Belmont Pl,"Conference & Convention Centers,Wholesale Copiers,Conventions,Hotels & Motels,Lodging,Meeting Room,Resorts,Convention Center,Resort",Leesburg,The National Conference Center,20176,VA,1.0,"This facility is absolutely disgusting. The health department should be sent out for random checks of the food facilities if they aren't already. The place smells - shower curtains are torn, mold in many areas - the worst of course being the showers. It needs to be shut down and gutted. Absolutely a disaster.",sstowe1234
115,115,115,18980 Upper Belmont Pl,"Conference & Convention Centers,Wholesale Copiers,Conventions,Hotels & Motels,Lodging,Meeting Room,Resorts,Convention Center,Resort",Leesburg,The National Conference Center,20176,VA,1.0,The cafeteria style food is pretty good. Grab some goodies to take to your room!,Professor Twain
116,116,116,18980 Upper Belmont Pl,"Conference & Convention Centers,Wholesale Copiers,Conventions,Hotels & Motels,Lodging,Meeting Room,Resorts,Convention Center,Resort",Leesburg,The National Conference Center,20176,VA,4.0,"The conference rooms were nice, and the hotel rooms clean. The bed was comfortable, and the desk was nice for work (since this is a conference center). The layout is confusing, but after two days, I had it pretty well figured out, and it's what I would expect from such a large facility. I would like to say the food... More",Karen N
117,117,117,18980 Upper Belmont Pl,"Conference & Convention Centers,Wholesale Copiers,Conventions,Hotels & Motels,Lodging,Meeting Room,Resorts,Convention Center,Resort",Leesburg,The National Conference Center,20176,VA,5.0,"Excellent place. Rooms are small but as explained that's the purpose so that you do not spend all your time in the rooms. Great amenities, good food, friendly staff and pretty grounds. I would recommend this place to anyone coming here for a conference.",Josh S
118,118,118,18980 Upper Belmont Pl,"Conference & Convention Centers,Wholesale Copiers,Conventions,Hotels & Motels,Lodging,Meeting Room,Resorts,Convention Center,Resort",Leesburg,The National Conference Center,20176,VA,1.0,Rooms: cell block size and feel Bedding: old and tired Television reception: favorable on exactly 7 stations--4 of which are PBS and three other news channels Layout: unnecessarily complex I travel for work conferences all of the time and can honstly say I've never stayed Ina more depressing facility. The conference area itself is nice and the snacks provided are... More,Funt1mes
119,119,119,18980 Upper Belmont Pl,"Conference & Convention Centers,Wholesale Copiers,Conventions,Hotels & Motels,Lodging,Meeting Room,Resorts,Convention Center,Resort",Leesburg,The National Conference Center,20176,VA,3.0,"Spend 3 weeks here for training and they have the great food quality and selection. From salads, to swordfish, to fresh fruit, to desserts... simply amazing. the staff here is very friendly and accommodating. The building is very confusing and you WILL get lost multiple times! but if you read its history and the why behind the design, it'll make... More",HortDude
120,120,120,18980 Upper Belmont Pl,"Conference & Convention Centers,Wholesale Copiers,Conventions,Hotels & Motels,Lodging,Meeting Room,Resorts,Convention Center,Resort",Leesburg,The National Conference Center,20176,VA,3.0,"Attended a conference. The staff are all incredibly friendly, helpful and courteous. They could definitely help some other hotels in that area. The conference was great and they helped us with everything. The rooms are decent. You just have to remember that this used to be a training facility for Xerox and not built as a hotel. However, finding your... More",Dre22
121,121,121,18980 Upper Belmont Pl,"Conference & Convention Centers,Wholesale Copiers,Conventions,Hotels & Motels,Lodging,Meeting Room,Resorts,Convention Center,Resort",Leesburg,The National Conference Center,20176,VA,3.0,learn the tunnels. best way to the dining room,Jane W
122,122,122,18980 Upper Belmont Pl,"Conference & Convention Centers,Wholesale Copiers,Conventions,Hotels & Motels,Lodging,Meeting Room,Resorts,Convention Center,Resort",Leesburg,The National Conference Center,20176,VA,3.0,a little confusing at first!  the soup is delish!,Samara Kaufman
123,123,123,18980 Upper Belmont Pl,"Conference & Convention Centers,Wholesale Copiers,Conventions,Hotels & Motels,Lodging,Meeting Room,Resorts,Convention Center,Resort",Leesburg,The National Conference Center,20176,VA,5.0,"Wonderful facility, amazing staff, and delicious food. I've been to a few events here including awards ceremonies, women's conferences, breakfasts, and soon-to-be chef's table. Very excited about that one. I have been impressed each time with the facility and people operating it.",Ranna G
124,124,124,18980 Upper Belmont Pl,"Conference & Convention Centers,Wholesale Copiers,Conventions,Hotels & Motels,Lodging,Meeting Room,Resorts,Convention Center,Resort",Leesburg,The National Conference Center,20176,VA,5.0,"cellphone coverage, especially verizon, is bad. don't take phone calls while inside!",Ryan T
125,125,125,18980 Upper Belmont Pl,"Conference & Convention Centers,Wholesale Copiers,Conventions,Hotels & Motels,Lodging,Meeting Room,Resorts,Convention Center,Resort",Leesburg,The National Conference Center,20176,VA,5.0,"My family through a wedding at the National Conference Center a couple of weeks ago and I wanted to thank the National Conference Center for helping make it an amazing experience for the bride, her guests and her family. We initially picked the location for a it's beautiful outdoor setting however once we met the Event Coordinator Rachel and her... More",NikkiKish
126,126,126,18980 Upper Belmont Pl,"Conference & Convention Centers,Wholesale Copiers,Conventions,Hotels & Motels,Lodging,Meeting Room,Resorts,Convention Center,Resort",Leesburg,The National Conference Center,20176,VA,5.0,"As part of a small quilting group, I have been enjoying the facility for over fifteen years. We have seen many improvements over the years, but yes, we still take wrong turns from time to time :) The place is huge, and our meeting room varies, so everything looks familiar. We always have a large room with lots of natural... More",VMtraveler22
127,127,127,18980 Upper Belmont Pl,"Conference & Convention Centers,Wholesale Copiers,Conventions,Hotels & Motels,Lodging,Meeting Room,Resorts,Convention Center,Resort",Leesburg,The National Conference Center,20176,VA,5.0,goto the black olive.,Ryan T
128,128,128,18980 Upper Belmont Pl,"Conference & Convention Centers,Wholesale Copiers,Conventions,Hotels & Motels,Lodging,Meeting Room,Resorts,Convention Center,Resort",Leesburg,The National Conference Center,20176,VA,5.0,"I spent five nights and six days at this establishment, and I was quiet impressed with it's property size and the venues that it holds. I attended a corporate sponsored Leadership courses, but I not rating that rather the facility itself. My company paid for the entire stay that included three meals a day. I drove from NJ and parking... More",LouisT423
129,129,129,18980 Upper Belmont Pl,"Conference & Convention Centers,Wholesale Copiers,Conventions,Hotels & Motels,Lodging,Meeting Room,Resorts,Convention Center,Resort",Leesburg,The National Conference Center,20176,VA,4.0,"This 1974 concrete Brutalist complex was designed for Xerox and converted for public use. There are many different sizes of meeting and training spaces. Since the place is a bit underutilized there's a ghost town feeling to the atria. There are pleasant outdoor spaces, some with bar service. The robust construction means the training rooms are pretty quiet. Very good... More",lietuva_9
130,130,130,18980 Upper Belmont Pl,"Conference & Convention Centers,Wholesale Copiers,Conventions,Hotels & Motels,Lodging,Meeting Room,Resorts,Convention Center,Resort",Leesburg,The National Conference Center,20176,VA,4.0,"Cellphone coverage, especially Verizon, is bad. Don't take phone calls while inside!",Ryan T
131,131,131,18980 Upper Belmont Pl,"Conference & Convention Centers,Wholesale Copiers,Conventions,Hotels & Motels,Lodging,Meeting Room,Resorts,Convention Center,Resort",Leesburg,The National Conference Center,20176,VA,4.0,try not to over eat in the dining hall.  the food is good but you can definitely over do it.,Shallymal
132,132,132,18980 Upper Belmont Pl,"Conference & Convention Centers,Wholesale Copiers,Conventions,Hotels & Motels,Lodging,Meeting Room,Resorts,Convention Center,Resort",Leesburg,The National Conference Center,20176,VA,4.0,Try not to over eat in the dining hall.  The food is good but you can definitely over do it.,Shallymal
133,133,133,18980 Upper Belmont Pl,"Conference & Convention Centers,Wholesale Copiers,Conventions,Hotels & Motels,Lodging,Meeting Room,Resorts,Convention Center,Resort",Leesburg,The National Conference Center,20176,VA,5.0,"I'll be honest, this place is like a huge maze, severely confusing until you get the hang of it - I've been here 6 days thus far, and I still seem to get lost. On top of that, the rooms mimic cruise ship quarters. However, the people here make the difference. Every single employee that I've interacted with has been... More",Mike B
